Timestamp,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore
2023-05-06 03:28:00,29383.59,29419.95,29383.59,29404.58,8.17219,1683343739999,240253.5236543,232,4.98533,146544.074533,0
2023-05-06 03:29:00,29404.58,29404.59,29371.43,29379.47,6.76688,1683343799999,198847.561943,154,1.19729,35182.6888553,0
2023-05-06 03:30:00,29380.02,29395.27,29380.02,29395.26,3.17089,1683343859999,93183.3801311,76,1.80966,53179.2557775,0
2023-05-06 03:31:00,29395.27,29395.27,29368.79,29368.79,3.91814,1683343919999,115106.8107685,130,1.18697,34863.4329438,0
2023-05-06 03:32:00,29368.78,29375.24,29361.84,29361.84,3.39172,1683343979999,99607.5232516,161,1.41705,41615.1571684,0
2023-05-06 03:33:00,29361.83,29367.93,29343.7,29367.93,11.98694,1683344039999,351915.7100977,426,6.00157,176198.9653315,0
2023-05-06 03:34:00,29367.94,29385.0,29367.94,29385.0,4.33723,1683344099999,127432.4816228,141,3.33776,98066.8383649,0
2023-05-06 03:35:00,29384.99,29385.0,29374.18,29377.94,2.2339,1683344159999,65634.7173964,55,1.00186,29433.6178036,0
2023-05-06 03:36:00,29375.35,29386.18,29375.34,29386.17,2.09389,1683344219999,61515.7592685,50,1.51653,44553.2040421,0
2023-05-06 03:37:00,29386.17,29400.18,29385.97,29400.18,2.39833,1683344279999,70493.1644668,95,1.9795,58182.7654353,0
2023-05-06 03:38:00,29400.18,29409.03,29400.18,29406.29,3.68423,1683344339999,108340.2462946,98,2.96369,87150.5536126,0
2023-05-06 03:39:00,29406.29,29406.29,29399.63,29402.73,3.12275,1683344399999,91811.6519364,71,1.51639,44582.582975,0
2023-05-06 03:40:00,29402.74,29402.74,29389.26,29389.27,5.8091,1683344459999,170764.1753655,79,0.50015,14702.9052173,0
2023-05-06 03:41:00,29389.26,29389.26,29382.03,29382.03,2.59917,1683344519999,76378.8432168,67,0.47485,13953.6190484,0
2023-05-06 03:42:00,29382.03,29382.04,29371.88,29379.01,1.71474,1683344579999,50376.0297561,78,0.57055,16761.2407006,0
2023-05-06 03:43:00,29379.01,29382.87,29379.0,29382.86,3.54158,1683344639999,104056.3806044,106,3.22272,94687.8511516,0
2023-05-06 03:44:00,29382.86,29382.87,29371.88,29371.89,3.82335,1683344699999,112309.941068,76,0.06213,1824.9722553,0
2023-05-06 03:45:00,29371.88,29398.88,29371.88,29397.31,5.88771,1683344759999,173006.0558815,131,3.64164,107009.9166972,0
2023-05-06 03:46:00,29397.31,29404.09,29391.16,29391.17,3.50205,1683344819999,102948.0349012,120,0.78281,23015.8051464,0
2023-05-06 03:47:00,29391.16,29396.21,29374.25,29378.08,6.17468,1683344879999,181468.3080675,144,1.40286,41229.6003013,0
2023-05-06 03:48:00,29378.08,29381.95,29362.53,29363.59,10.28765,1683344939999,302165.5160207,252,5.08283,149287.5633973,0
2023-05-06 03:49:00,29363.59,29373.65,29357.23,29373.65,5.99562,1683344999999,176047.8036585,154,2.4459,71811.7774098,0
2023-05-06 03:50:00,29373.65,29384.72,29373.65,29374.78,5.59223,1683345059999,164284.9648733,85,2.28772,67204.2652599,0
2023-05-06 03:51:00,29374.78,29374.79,29363.92,29367.72,3.72753,1683345119999,109473.6936452,76,0.93536,27466.6216635,0
2023-05-06 03:52:00,29367.72,29367.72,29355.41,29355.41,1.0055,1683345179999,29521.6518486,46,0.05645,1657.3326134,0
2023-05-06 03:53:00,29355.4,29363.77,29355.4,29361.0,1.171,1683345239999,34380.182256,53,0.34368,10089.4460839,0
2023-05-06 03:54:00,29361.01,29364.44,29354.34,29354.34,1.53607,1683345299999,45097.9507043,64,0.69668,20452.4111397,0
2023-05-06 03:55:00,29354.33,29364.21,29352.98,29356.81,3.5648,1683345359999,104651.0084259,75,1.37339,40313.9420921,0
2023-05-06 03:56:00,29356.81,29373.18,29356.81,29368.71,3.07276,1683345419999,90243.7837969,77,1.38985,40816.9687761,0
2023-05-06 03:57:00,29368.7,29373.79,29360.02,29360.02,0.74969,1683345479999,22014.797411,38,0.145,4257.2668476,0
2023-05-06 03:58:00,29360.02,29375.33,29360.02,29373.44,2.19401,1683345539999,64435.2524314,68,2.00976,59023.6521297,0
2023-05-06 03:59:00,29369.31,29369.31,29357.71,29361.07,3.912,1683345599999,114860.8956095,97,0.3647,10709.0648042,0
2023-05-06 04:00:00,29361.08,29361.08,29356.81,29357.69,0.40969,1683345659999,12028.5410346,45,0.17454,5124.4065989,0
2023-05-06 04:01:00,29357.69,29357.69,29338.74,29346.9,3.94774,1683345719999,115855.0715931,176,1.13715,33365.6366775,0
2023-05-06 04:02:00,29345.76,29350.91,29329.6,29340.0,10.01914,1683345779999,293966.8926068,320,3.92183,115057.2339777,0
2023-05-06 04:03:00,29340.0,29365.74,29330.9,29358.28,18.16718,1683345839999,533307.3337183,229,14.73772,432633.0989206,0
2023-05-06 04:04:00,29361.7,29380.0,29361.7,29379.99,5.92861,1683345899999,174110.3199224,121,3.90312,114627.8964414,0
2023-05-06 04:05:00,29379.99,29380.95,29376.16,29380.94,4.19865,1683345959999,123357.3361358,81,0.86927,25538.466829,0
2023-05-06 04:06:00,29380.94,29383.33,29378.55,29383.32,3.19038,1683346019999,93737.7063932,53,0.61276,18003.96981,0
2023-05-06 04:07:00,29383.33,29393.46,29383.32,29392.17,1.95189,1683346079999,57363.0525655,89,1.38288,40639.0092894,0
2023-05-06 04:08:00,29392.16,29392.17,29370.0,29373.14,14.73996,1683346139999,433069.8075423,131,0.82793,24322.3152318,0
2023-05-06 04:09:00,29373.14,29384.21,29363.71,29371.06,9.61493,1683346199999,282458.6633899,154,3.05471,89727.6609863,0
2023-05-06 04:10:00,29371.06,29371.06,29367.84,29367.84,1.63194,1683346259999,47929.6387998,42,0.42812,12573.7349149,0
2023-05-06 04:11:00,29367.85,29371.82,29367.85,29371.81,3.72998,1683346319999,109554.0156201,73,0.74548,21894.0551895,0
2023-05-06 04:12:00,29371.81,29387.59,29371.81,29386.54,4.70606,1683346379999,138262.7646976,78,3.66362,107634.0097207,0
2023-05-06 04:13:00,29386.53,29393.92,29386.53,29393.92,4.65978,1683346439999,136955.0471527,87,3.42805,100752.6169797,0
2023-05-06 04:14:00,29393.92,29393.93,29386.93,29393.92,1.18752,1683346499999,34902.5311574,42,0.70615,20753.6884242,0
2023-05-06 04:15:00,29393.93,29393.93,29388.76,29388.78,0.78436,1683346559999,23053.4487169,23,0.18127,5327.3111731,0
2023-05-06 04:16:00,29388.79,29405.97,29382.28,29389.51,7.03255,1683346619999,206747.2909394,186,2.36828,69618.0431999,0
2023-05-06 04:17:00,29389.52,29399.87,29389.52,29399.87,1.77024,1683346679999,52035.5690426,68,1.37757,40492.7472099,0
2023-05-06 04:18:00,29399.87,29399.9,29386.5,29386.5,2.0999,1683346739999,61725.2427098,95,0.31146,9156.1046738,0
2023-05-06 04:19:00,29386.51,29386.51,29376.06,29376.07,1.21501,1683346799999,35703.9366738,69,0.53564,15740.5651604,0
2023-05-06 04:20:00,29376.07,29383.29,29376.07,29380.08,1.13552,1683346859999,33358.9124867,43,0.97955,28776.429844,0
2023-05-06 04:21:00,29380.08,29384.68,29375.81,29384.68,0.72766,1683346919999,21378.2226479,41,0.32803,9637.8578908,0
2023-05-06 04:22:00,29384.68,29388.98,29384.68,29388.97,0.98362,1683346979999,28904.6254945,40,0.55493,16306.6638079,0
2023-05-06 04:23:00,29388.96,29388.96,29378.82,29383.31,1.5146,1683347039999,44501.188915,55,0.71088,20885.1311672,0
2023-05-06 04:24:00,29383.31,29383.32,29376.66,29382.75,0.22586,1683347099999,6635.6786122,28,0.02062,605.79973,0
2023-05-06 04:25:00,29382.75,29382.75,29376.66,29376.66,0.47462,1683347159999,13943.4609981,28,0.06227,1829.5164953,0
2023-05-06 04:26:00,29376.66,29376.67,29372.38,29375.44,2.17717,1683347219999,63952.7634384,67,0.21509,6317.8720119,0
2023-05-06 04:27:00,29375.44,29380.09,29375.44,29380.09,0.14211,1683347279999,4174.7622682,34,0.11192,3287.9132907,0
2023-05-06 04:28:00,29384.68,29388.69,29384.68,29388.68,0.3369,1683347339999,9900.6924503,14,0.2504,7358.7459026,0
2023-05-06 04:29:00,29388.68,29388.69,29381.85,29381.85,0.67811,1683347399999,19927.0589807,37,0.04352,1278.8586072,0
2023-05-06 04:30:00,29381.86,29386.18,29379.01,29386.18,2.33457,1683347459999,68596.7933057,71,0.90566,26610.3557521,0
2023-05-06 04:31:00,29386.19,29391.32,29386.18,29388.05,3.46035,1683347519999,101693.2665303,79,2.8855,84799.7150389,0
2023-05-06 04:32:00,29388.05,29389.89,29388.04,29389.89,0.87002,1683347579999,25568.9589986,58,0.5227,15361.4592858,0
2023-05-06 04:33:00,29389.9,29392.59,29389.89,29392.58,1.51567,1683347639999,44549.4239922,36,0.07852,2307.8957758,0
2023-05-06 04:34:00,29392.58,29415.29,29392.58,29404.34,7.91728,1683347699999,232818.7123656,220,6.29331,185060.1829844,0
2023-05-06 04:35:00,29404.33,29404.33,29392.59,29393.55,2.96831,1683347759999,87261.3285098,78,0.385,11317.897509,0
2023-05-06 04:36:00,29393.55,29393.56,29392.59,29392.59,1.18624,1683347819999,34867.0469638,36,0.15904,4674.6060928,0
2023-05-06 04:37:00,29392.59,29394.42,29392.58,29394.42,1.24448,1683347879999,36579.0096065,61,0.254,7465.8560325,0
2023-05-06 04:38:00,29394.42,29394.43,29394.42,29394.43,0.29029,1683347939999,8532.907652,17,0.14702,4321.5690986,0
2023-05-06 04:39:00,29394.42,29394.43,29390.72,29390.72,14.31401,1683347999999,420725.6114593,98,0.12045,3540.3548831,0
2023-05-06 04:40:00,29390.18,29390.18,29383.74,29383.75,1.87635,1683348059999,55140.6286579,67,0.07517,2209.0260068,0
2023-05-06 04:41:00,29383.74,29383.75,29383.34,29383.34,1.21742,1683348119999,35772.346416,43,0.03792,1114.2316656,0
2023-05-06 04:42:00,29382.87,29385.99,29382.65,29382.65,3.77847,1683348179999,111023.4285549,67,2.34491,68901.5841498,0
2023-05-06 04:43:00,29382.65,29382.65,29367.85,29367.86,5.58023,1683348239999,163922.2120153,160,0.44439,13054.6205521,0
2023-05-06 04:44:00,29367.0,29367.0,29365.4,29365.4,0.90617,1683348299999,26610.2723331,68,0.18373,5395.3098543,0
2023-05-06 04:45:00,29365.41,29369.93,29358.87,29369.93,3.94699,1683348359999,115900.2366499,140,1.92798,56615.2476035,0
2023-05-06 04:46:00,29370.0,29377.64,29369.56,29377.64,2.78825,1683348419999,81893.6175455,50,2.65242,77904.0909515,0
2023-05-06 04:47:00,29377.64,29381.06,29377.64,29381.06,1.16218,1683348479999,34144.0120109,35,1.13129,33236.4706995,0
2023-05-06 04:48:00,29382.82,29391.46,29382.81,29389.31,5.05775,1683348539999,148641.0756483,105,0.91477,26880.5642077,0
2023-05-06 04:49:00,29389.31,29389.32,29380.25,29380.39,6.46832,1683348599999,190055.0199624,132,3.19072,93747.6040258,0
2023-05-06 04:50:00,29380.38,29389.65,29375.76,29375.76,6.31888,1683348659999,185645.3485921,190,1.51638,44550.6669859,0
2023-05-06 04:51:00,29375.77,29375.77,29356.99,29356.99,4.79404,1683348719999,140793.5482217,130,0.43982,12914.8236394,0
2023-05-06 04:52:00,29356.75,29358.25,29345.0,29354.42,4.33734,1683348779999,127312.9746495,130,0.9604,28192.0643213,0
2023-05-06 04:53:00,29354.43,29374.25,29354.43,29373.1,3.83034,1683348839999,112479.4230079,122,2.61628,76828.4396243,0
2023-05-06 04:54:00,29373.1,29383.47,29373.09,29377.11,3.17969,1683348899999,93414.4727723,79,2.66255,78220.587994,0
2023-05-06 04:55:00,29377.11,29381.07,29370.87,29370.87,1.63596,1683348959999,48059.1386177,65,1.03527,30412.8408828,0
2023-05-06 04:56:00,29370.87,29370.87,29349.33,29349.33,3.57007,1683349019999,104807.1428089,108,0.04846,1422.7733918,0
2023-05-06 04:57:00,29349.31,29358.24,29344.79,29349.57,3.20196,1683349079999,93978.0183076,85,1.72712,50688.340487,0
2023-05-06 04:58:00,29349.57,29364.63,29349.57,29363.8,0.93307,1683349139999,27393.7801805,56,0.74433,21851.808978,0
2023-05-06 04:59:00,29363.81,29363.81,29350.97,29350.97,3.95566,1683349199999,116122.8984212,82,0.39263,11526.8985276,0
2023-05-06 05:00:00,29350.97,29359.33,29350.26,29359.08,1.60679,1683349259999,47166.5306707,75,0.9493,27864.853733,0
2023-05-06 05:01:00,29359.08,29359.09,29353.14,29353.14,1.82328,1683349319999,53526.4809838,50,0.35164,10323.8173896,0
2023-05-06 05:02:00,29353.14,29358.23,29353.14,29358.23,0.7456,1683349379999,21885.8982095,65,0.60355,17716.1217925,0
2023-05-06 05:03:00,29358.23,29363.57,29358.23,29362.58,2.24466,1683349439999,65902.8823453,69,2.0402,59899.85577,0
2023-05-06 05:04:00,29362.58,29365.38,29362.57,29365.38,0.5131,1683349499999,15066.3474957,43,0.33638,9877.27921,0
2023-05-06 05:05:00,29365.38,29371.85,29365.38,29370.01,1.0143,1683349559999,29789.3206232,47,0.87933,25825.1967195,0
2023-05-06 05:06:00,29370.01,29370.02,29370.0,29370.02,0.93134,1683349619999,27353.4582294,34,0.21452,6300.4548294,0
2023-05-06 05:07:00,29370.02,29377.97,29370.01,29377.97,0.68684,1683349679999,20174.2808286,48,0.61777,18145.3758321,0
2023-05-06 05:08:00,29378.33,29378.33,29376.26,29376.26,1.23875,1683349739999,36390.6372637,54,0.4375,12852.5251446,0
2023-05-06 05:09:00,29374.82,29374.82,29374.8,29374.8,0.28003,1683349799999,8225.8280974,28,0.08981,2638.1523732,0
2023-05-06 05:10:00,29374.8,29374.8,29370.0,29370.01,0.40619,1683349859999,11930.016845,37,0.27458,8064.4192148,0
2023-05-06 05:11:00,29370.0,29376.12,29368.78,29376.11,0.95475,1683349919999,28044.708558,49,0.29796,8751.7827363,0
2023-05-06 05:12:00,29376.12,29376.12,29375.96,29375.96,0.75453,1683349979999,22165.1415585,37,0.55975,16443.2803266,0
2023-05-06 05:13:00,29375.96,29375.96,29374.86,29374.87,0.58632,1683350039999,17223.1021432,76,0.18877,5545.0990495,0
2023-05-06 05:14:00,29374.86,29378.32,29374.86,29378.32,0.68598,1683350099999,20151.6225203,46,0.42579,12508.34879,0
2023-05-06 05:15:00,29378.33,29378.33,29375.36,29378.32,1.15035,1683350159999,33793.3052064,54,0.45738,13436.3108986,0
2023-05-06 05:16:00,29378.31,29378.32,29378.31,29378.31,0.45186,1683350219999,13274.8856717,22,0.25151,7388.9412632,0
2023-05-06 05:17:00,29378.32,29378.32,29378.31,29378.32,0.41537,1683350279999,12202.8714714,22,0.28467,8363.1263544,0
2023-05-06 05:18:00,29378.32,29381.42,29378.31,29381.42,0.98548,1683350339999,28952.0811645,57,0.88662,26047.5762061,0
2023-05-06 05:19:00,29381.42,29391.72,29381.41,29390.15,2.16415,1683350399999,63594.2470586,94,1.87511,55100.6171533,0
2023-05-06 05:20:00,29386.71,29386.71,29377.08,29377.08,1.51667,1683350459999,44559.7117943,57,0.13354,3923.6067534,0
2023-05-06 05:21:00,29377.08,29377.09,29372.6,29372.61,0.71084,1683350519999,20880.6379578,47,0.31295,9192.2612834,0
2023-05-06 05:22:00,29372.6,29372.61,29372.6,29372.61,0.52617,1683350579999,15454.9854078,31,0.44658,13117.2201738,0
2023-05-06 05:23:00,29372.6,29372.61,29372.19,29372.19,1.02437,1683350639999,30088.2364912,35,0.17546,5153.6954032,0
2023-05-06 05:24:00,29372.2,29387.16,29372.2,29374.06,1.67266,1683350699999,49144.8044519,73,0.68496,20124.6832398,0
2023-05-06 05:25:00,29374.06,29374.06,29358.56,29363.73,2.92245,1683350759999,85820.5080707,123,1.64512,48310.3771288,0
2023-05-06 05:26:00,29366.47,29373.75,29366.47,29367.41,2.61199,1683350819999,76713.2140505,58,0.11097,3258.9396005,0
2023-05-06 05:27:00,29367.41,29375.28,29367.4,29375.26,0.7146,1683350879999,20990.1054875,32,0.26839,7883.5349207,0
2023-05-06 05:28:00,29375.25,29377.94,29374.7,29377.93,1.34425,1683350939999,39488.2520703,39,0.71846,21104.8014039,0
2023-05-06 05:29:00,29377.93,29377.93,29376.01,29376.01,0.38213,1683350999999,11225.7873104,22,0.02629,772.2955658,0
2023-05-06 05:30:00,29376.02,29382.63,29376.01,29382.62,1.69116,1683351059999,49687.6143395,75,1.57751,46348.6083316,0
2023-05-06 05:31:00,29382.62,29382.64,29381.54,29381.55,0.53423,1683351119999,15696.847542,53,0.17384,5107.7560388,0
2023-05-06 05:32:00,29381.55,29386.82,29381.54,29386.82,1.64253,1683351179999,48261.8486148,52,1.30596,38371.9896982,0
2023-05-06 05:33:00,29386.82,29393.46,29382.46,29382.47,5.92231,1683351239999,174040.9745579,100,4.99237,146714.2321746,0
2023-05-06 05:34:00,29384.27,29384.28,29368.83,29369.28,4.61193,1683351299999,135470.7788682,90,1.51154,44404.7107104,0
2023-05-06 05:35:00,29369.27,29383.8,29369.26,29379.16,3.42221,1683351359999,100526.2346032,128,1.62359,47693.4006782,0
2023-05-06 05:36:00,29379.15,29379.16,29374.54,29378.67,3.28961,1683351419999,96632.676251,75,2.81748,82762.4870806,0
2023-05-06 05:37:00,29378.68,29386.12,29378.68,29386.12,1.50582,1683351479999,44245.6579851,57,1.06093,31172.4679902,0
2023-05-06 05:38:00,29386.12,29387.38,29386.11,29387.38,1.91548,1683351539999,56289.8707324,50,1.43857,42275.3281536,0
2023-05-06 05:39:00,29388.26,29388.75,29385.33,29388.74,1.35222,1683351599999,39739.6046439,46,0.57161,16798.5545816,0
2023-05-06 05:40:00,29388.74,29388.74,29376.69,29376.7,5.85667,1683351659999,172088.992843,127,2.12973,62580.1020721,0
2023-05-06 05:41:00,29376.7,29376.7,29375.35,29375.35,0.36104,1683351719999,10606.0688982,22,0.07426,2181.513742,0
2023-05-06 05:42:00,29375.35,29375.36,29352.45,29358.18,6.24599,1683351779999,183380.2090078,146,1.10388,32403.8563097,0
2023-05-06 05:43:00,29358.18,29366.48,29351.68,29361.87,2.9012,1683351839999,85180.5341068,70,1.31455,38591.924229,0
2023-05-06 05:44:00,29361.61,29361.61,29341.44,29341.45,3.77931,1683351899999,110926.0791306,119,1.68413,49428.8191534,0
2023-05-06 05:45:00,29341.55,29349.21,29341.54,29349.21,2.68505,1683351959999,78795.2332233,60,1.94331,57027.8509197,0
2023-05-06 05:46:00,29349.21,29352.71,29349.21,29352.71,0.6589,1683352019999,19338.3134059,42,0.42163,12374.6226498,0
2023-05-06 05:47:00,29352.7,29354.02,29346.4,29353.75,2.1059,1683352079999,61810.3962231,66,1.20035,35230.8325487,0
2023-05-06 05:48:00,29353.74,29364.88,29353.74,29364.88,1.54137,1683352139999,45252.7139531,68,1.00531,29514.4577653,0
2023-05-06 05:49:00,29364.87,29372.82,29364.87,29372.82,1.99036,1683352199999,58454.8013041,115,1.85614,54512.6233504,0
2023-05-06 05:50:00,29372.81,29373.91,29369.16,29369.17,0.56456,1683352259999,16582.1896974,40,0.24382,7161.2194955,0
2023-05-06 05:51:00,29369.16,29369.17,29369.16,29369.17,0.47754,1683352319999,14024.9510935,35,0.24271,7128.1912507,0
2023-05-06 05:52:00,29369.17,29376.82,29369.17,29376.82,1.25548,1683352379999,36876.685079,76,1.07945,31706.3718249,0
2023-05-06 05:53:00,29376.81,29376.82,29364.73,29364.73,1.41044,1683352439999,41422.0480537,63,0.46499,13655.0380891,0
2023-05-06 05:54:00,29364.73,29365.6,29362.27,29365.59,2.9941,1683352499999,87919.9576072,48,1.46389,42986.0251083,0
2023-05-06 05:55:00,29365.59,29365.6,29355.95,29355.95,2.16577,1683352559999,63585.070726,76,0.11313,3321.8828726,0
2023-05-06 05:56:00,29355.96,29356.44,29348.86,29348.86,3.6837,1683352619999,108130.5705888,95,0.23929,7024.3853436,0
2023-05-06 05:57:00,29348.86,29348.87,29344.75,29344.75,2.12604,1683352679999,62392.8494144,62,0.8739,25646.4733004,0
2023-05-06 05:58:00,29344.02,29344.03,29341.29,29341.29,1.71907,1683352739999,50442.5667875,63,0.38496,11295.5053277,0
2023-05-06 05:59:00,29341.12,29360.0,29341.08,29354.47,5.66359,1683352799999,166225.0123804,115,4.13147,121248.9851516,0
2023-05-06 06:00:00,29354.48,29354.48,29345.7,29353.74,2.80974,1683352859999,82461.0430336,81,1.34705,39532.8040267,0
2023-05-06 06:01:00,29353.75,29363.0,29349.87,29349.88,7.25031,1683352919999,212856.5627561,154,3.60113,105717.9734853,0
2023-05-06 06:02:00,29349.88,29358.67,29349.87,29358.66,1.43067,1683352979999,41997.7170877,44,1.19155,34978.4264829,0
2023-05-06 06:03:00,29358.66,29358.66,29350.61,29350.61,0.58292,1683353039999,17110.6827268,40,0.13837,4061.4952848,0
2023-05-06 06:04:00,29350.62,29350.62,29341.86,29341.86,1.84597,1683353099999,54170.9224216,75,0.47359,13897.3646955,0
2023-05-06 06:05:00,29341.86,29341.86,29265.84,29339.99,51.93256,1683353159999,1521546.1649569,1632,24.36237,713672.7378698,0
2023-05-06 06:06:00,29340.0,29340.0,29305.91,29337.26,11.07691,1683353219999,324784.8878777,225,3.3294,97639.3946311,0
2023-05-06 06:07:00,29337.26,29337.26,29312.27,29335.06,6.37375,1683353279999,186926.5771676,210,4.06604,119241.7827491,0
2023-05-06 06:08:00,29330.28,29335.06,29311.3,29327.35,3.00705,1683353339999,88191.572316,91,1.14707,33634.9200389,0
2023-05-06 06:09:00,29327.35,29348.24,29327.35,29348.24,1.58335,1683353399999,46452.1755437,102,1.01206,29688.616978,0
2023-05-06 06:10:00,29348.25,29356.46,29340.01,29356.46,0.97711,1683353459999,28676.3514627,68,0.65425,19201.2879004,0
2023-05-06 06:11:00,29356.45,29369.4,29349.94,29359.05,6.57432,1683353519999,193022.5277187,182,1.8777,55126.4962199,0
2023-05-06 06:12:00,29359.04,29368.75,29351.33,29368.74,2.13338,1683353579999,62640.8172758,95,1.17174,34402.2549898,0
2023-05-06 06:13:00,29369.41,29373.76,29369.4,29373.76,0.90866,1683353639999,26688.6875719,71,0.63059,18520.7563621,0
2023-05-06 06:14:00,29373.76,29381.89,29370.24,29379.04,4.07274,1683353699999,119641.6983626,136,1.95236,57350.5665144,0
2023-05-06 06:15:00,29379.03,29379.04,29361.21,29370.34,2.39154,1683353759999,70242.7643324,69,0.91188,26776.2980978,0
2023-05-06 06:16:00,29370.34,29374.46,29370.32,29371.0,1.68573,1683353819999,49512.9048207,45,1.31189,38532.2571043,0
2023-05-06 06:17:00,29371.01,29399.98,29371.01,29380.18,3.14436,1683353879999,92400.3718533,180,2.30524,67744.0792226,0
2023-05-06 06:18:00,29380.18,29391.78,29378.95,29386.95,4.0105,1683353939999,117849.1969043,93,2.27657,66893.5563728,0
2023-05-06 06:19:00,29386.96,29394.26,29386.95,29394.2,1.50612,1683353999999,44265.8528055,50,0.80924,23783.359311,0
2023-05-06 06:20:00,29394.19,29394.19,29376.66,29376.66,1.53648,1683354059999,45145.6137511,59,0.63417,18631.5100463,0
2023-05-06 06:21:00,29376.66,29383.08,29372.29,29380.58,2.7553,1683354119999,80940.8840173,85,1.56845,46069.4514639,0
2023-05-06 06:22:00,29380.59,29387.77,29380.58,29384.63,1.22958,1683354179999,36132.0581741,69,0.47968,14094.8642541,0
2023-05-06 06:23:00,29384.62,29384.62,29380.58,29382.01,0.58896,1683354239999,17304.1583976,32,0.11429,3357.9097668,0
2023-05-06 06:24:00,29382.02,29392.03,29382.02,29390.35,1.77364,1683354299999,52123.5268361,65,0.52536,15437.4820148,0
2023-05-06 06:25:00,29390.36,29390.36,29346.73,29350.5,12.27389,1683354359999,360358.1041915,191,1.26517,37145.9979483,0
2023-05-06 06:26:00,29350.5,29364.73,29346.27,29364.73,1.86406,1683354419999,54716.7092323,126,0.99297,29147.2552332,0
2023-05-06 06:27:00,29364.72,29364.73,29363.17,29364.48,0.3491,1683354479999,10250.8924966,39,0.17309,5082.6140189,0
2023-05-06 06:28:00,29364.48,29364.48,29352.73,29352.73,0.54143,1683354539999,15895.1162892,37,0.26312,7723.5494839,0
2023-05-06 06:29:00,29352.73,29352.74,29346.32,29346.63,2.67412,1683354599999,78483.7224309,92,0.53053,15569.8703448,0
2023-05-06 06:30:00,29346.64,29346.64,29342.38,29344.84,1.39495,1683354659999,40936.0491773,81,0.54276,15927.5359645,0
2023-05-06 06:31:00,29344.85,29353.55,29344.84,29353.55,3.23681,1683354719999,94998.9751548,110,2.86313,84031.297281,0
2023-05-06 06:32:00,29353.55,29360.0,29353.55,29360.0,0.23484,1683354779999,6893.8565391,30,0.1821,5345.5798929,0
2023-05-06 06:33:00,29359.99,29359.99,29341.07,29341.08,1.48485,1683354839999,43579.3184178,87,0.30846,9051.6593278,0
2023-05-06 06:34:00,29341.07,29341.07,29285.31,29311.87,23.94168,1683354899999,701674.3488955,476,10.66547,312533.4250369,0
2023-05-06 06:35:00,29311.87,29311.87,29295.31,29295.32,1.95393,1683354959999,57250.7620924,69,1.12977,33100.0677112,0
2023-05-06 06:36:00,29295.32,29305.37,29285.27,29303.74,6.91908,1683355019999,202704.7170197,179,1.84635,54080.8976578,0
2023-05-06 06:37:00,29305.5,29323.68,29304.56,29323.68,4.8074,1683355079999,140920.0202405,142,4.21006,123408.5032309,0
2023-05-06 06:38:00,29323.68,29327.44,29322.53,29327.44,2.09537,1683355139999,61442.6403446,120,0.44655,13094.4601456,0
2023-05-06 06:39:00,29329.32,29344.67,29329.31,29344.67,0.72661,1683355199999,21316.7522064,83,0.67575,19824.8403678,0
2023-05-06 06:40:00,29344.67,29350.0,29344.67,29350.0,0.28885,1683355259999,8477.0774237,57,0.22236,6525.6548259,0
2023-05-06 06:41:00,29350.67,29351.55,29344.65,29349.56,0.90114,1683355319999,26447.386684,57,0.23477,6890.0760457,0
2023-05-06 06:42:00,29349.57,29352.63,29349.57,29352.61,0.45397,1683355379999,13325.0164907,50,0.09924,2912.8103493,0
2023-05-06 06:43:00,29352.58,29352.58,29340.44,29340.45,1.41735,1683355439999,41589.1308855,47,0.48552,14245.7141939,0
2023-05-06 06:44:00,29345.23,29347.03,29345.22,29347.03,0.64979,1683355499999,19068.5988319,38,0.39789,11676.2521854,0
2023-05-06 06:45:00,29347.03,29348.47,29345.0,29348.46,0.68635,1683355559999,20142.3803592,58,0.26868,7884.9392516,0
2023-05-06 06:46:00,29348.46,29356.32,29348.46,29356.32,2.19798,1683355619999,64517.7888604,63,1.67659,49212.3210345,0
2023-05-06 06:47:00,29356.32,29366.24,29356.32,29363.18,3.30913,1683355679999,97162.8291178,111,1.75471,51520.6884243,0
2023-05-06 06:48:00,29363.18,29367.12,29363.18,29367.12,0.76174,1683355739999,22368.7017053,41,0.3752,11017.8582356,0
2023-05-06 06:49:00,29367.12,29372.56,29367.12,29372.56,1.65708,1683355799999,48668.2236549,126,1.15595,33950.1025824,0
2023-05-06 06:50:00,29372.57,29374.85,29364.82,29368.12,0.8282,1683355859999,24323.0250598,68,0.31663,9299.1065503,0
2023-05-06 06:51:00,29368.12,29368.12,29359.11,29359.12,1.48091,1683355919999,43483.9501713,66,0.31356,9206.2257145,0
2023-05-06 06:52:00,29359.12,29359.12,29346.8,29346.8,3.06902,1683355979999,90086.0051349,88,0.25557,7502.1567999,0
2023-05-06 06:53:00,29346.81,29346.81,29345.34,29345.34,0.91944,1683356039999,26981.3364617,64,0.4312,12653.7240012,0
2023-05-06 06:54:00,29345.35,29367.48,29340.24,29367.48,3.94049,1683356099999,115662.1968309,130,2.61661,76803.2441569,0
2023-05-06 06:55:00,29367.49,29379.04,29367.3,29379.04,1.94481,1683356159999,57121.3871777,108,1.63358,47981.2043333,0
